1	4 Jul 22	15:57:00	24	0	1	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	4 Jul 22	15:58:00	1	0	1	0	Ct	0	1	3	0	2	4	3	2	0	3	4	2	3	2	2	0	6	2	0	2	2	4	0	2	2	3	0	3	0	2	1	0	0	3
3	4 Jul 22	15:59:00	1	0	1	0	Ct	0	1	2	0	3	4	4	0	0	1	2	2	3	1	2	4	5	2	1	2	3	0	0	2	2	6	2	1	1	0	2	0	1	0
4	4 Jul 22	16:00:00	1	0	1	0	Ct	0	1	0	0	1	0	1	1	3	2	3	0	4	1	2	2	6	3	1	3	1	3	0	1	1	2	0	2	0	3	1	0	0	0
5	4 Jul 22	16:01:00	1	0	1	0	Ct	0	1	3	0	2	0	1	3	0	1	0	7	3	4	3	2	4	2	1	1	2	1	0	2	0	2	0	0	0	2	0	0	0	0
6	4 Jul 22	16:02:00	1	0	1	0	Ct	0	1	0	0	2	0	1	2	0	2	0	0	1	6	2	3	2	3	1	3	2	0	0	0	2	1	3	0	0	2	1	0	0	0
7	4 Jul 22	16:03:00	1	0	1	0	Ct	0	1	2	0	2	1	2	0	0	4	0	0	0	0	1	1	1	1	1	4	0	2	0	1	0	1	0	0	0	0	0	0	0	0
8	4 Jul 22	16:04:00	1	0	1	0	Ct	0	1	2	0	3	1	0	1	0	4	3	0	2	0	1	1	2	1	0	1	0	0	0	1	0	1	0	6	0	1	4	0	5	0
9	4 Jul 22	16:05:00	1	0	1	0	Ct	0	1	0	0	2	1	0	0	0	1	13	0	3	2	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	2	0	0	0
10	4 Jul 22	16:06:00	1	0	1	0	Ct	0	1	0	0	1	1	0	0	0	0	10	6	0	3	1	0	4	3	0	3	0	0	0	1	1	0	0	0	0	0	1	0	0	0
11	4 Jul 22	16:07:00	1	0	1	0	Ct	0	1	0	0	1	3	0	0	0	3	0	1	0	0	0	0	1	2	0	1	0	0	0	0	1	2	0	0	0	0	1	0	0	0
12	4 Jul 22	16:08:00	1	0	1	0	Ct	0	1	0	0	1	1	0	0	0	3	0	0	0	0	0	0	2	4	0	0	0	3	0	0	2	1	1	0	0	2	0	0	1	1
13	4 Jul 22	16:09:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	3	2	0	0	0	0	0	1	1	0	0	0	2	0	0	1	0	0	0	0	0	1	0	1	0
14	4 Jul 22	16:10:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	5	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	3
15	4 Jul 22	16:11:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	2	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0
16	4 Jul 22	16:12:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	2	7	0	0	0	2	2	0	0	0	0
17	4 Jul 22	16:13:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	2	1	0	0	0	0	2	1	1	0	0
18	4 Jul 22	16:14:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	1	0	0	0	0	0	2	2	0	0	0	0	1	0	1	0	0
19	4 Jul 22	16:15:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
20	4 Jul 22	16:16:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0
21	4 Jul 22	16:17:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	5	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0
22	4 Jul 22	16:18:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0
23	4 Jul 22	16:19:00	1	0	1	0	Ct	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
24	4 Jul 22	16:20:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	4	0	0	0	0	1	0	0	0	0	0	11	1	0	0	0
25	4 Jul 22	16:21:00	1	0	1	0	Ct	0	1	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0
26	4 Jul 22	16:22:00	1	0	1	0	Ct	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	10	1	0	0	0
27	4 Jul 22	16:23:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
28	4 Jul 22	16:24:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
29	4 Jul 22	16:25:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
30	4 Jul 22	16:26:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	9	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
31	4 Jul 22	16:27:00	1	0	1	0	Ct	0	1	0	0	12	0	0	3	0	0	0	0	0	1	0	0	6	3	2	0	0	0	0	0	1	0	0	0	0	0	5	0	7	0
